CodigoNave,Viaje,Rumbo,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada,ClaveCarga,ClaveDesCarga,CodigoPuertoCargaAntiguo,CodigoPuertoDesCargaAntiguo
APLIND,47,NB,PE,CLLO,PA,BLBA,2024-03-19,2024-03-24,CLL|PE,BLB|PA,CLL,BLB
APLIND,47,NB,US,NWAK,PE,CLLO,2024-03-08,2024-03-18,EWR|US,CLL|PE,EWR,CLL
APLIND,47,N,PA,MANO,PE,CLLO,2024-03-12,2024-03-18,MIT|PA,CLL|PE,MIT,CLL
APLIND,47,N,PE,CLLO,PA,MANO,2024-03-19,2024-03-25,CLL|PE,MIT|PA,CLL,MIT
APLIND,48,NB,PA,BLBA,US,NWAK,2024-05-06,2024-05-13,BLB|PA,EWR|US,BLB,EWR
APLIND,48,NB,PE,CLLO,PA,BLBA,2024-04-30,2024-05-05,CLL|PE,BLB|PA,CLL,BLB
APLIND,48,NB,US,NWAK,PE,CLLO,2024-04-15,2024-04-29,EWR|US,CLL|PE,EWR,CLL
APLIND,40,S,PA,BLBA,PE,CLLO,2023-06-27,2023-07-03,BLB|PA,CLL|PE,BLB,CLL
APLIND,43,N,PA,BLBA,PE,CLLO,2023-10-31,2023-11-06,BLB|PA,CLL|PE,BLB,CLL
APLIND,43,N,US,MMIL,PA,BLBA,2023-10-23,2023-10-31,MIA|US,BLB|PA,MIA,BLB
APLIND,44,N,CL,VARO,PE,CLLO,2023-11-11,2023-11-15,VAP|CL,CLL|PE,VAP,CLL
APLIND,40,NB,CR,POLN,PE,CLLO,2023-05-25,2023-05-30,LIO|CR,CLL|PE,LIO,CLL
APLIND,40,NB,PE,CLLO,CR,POLN,2023-05-31,2023-06-12,CLL|PE,LIO|CR,CLL,LIO
APLMEL,41,N,PA,BLBA,PE,CLLO,2023-10-03,2023-10-09,BLB|PA,CLL|PE,BLB,CLL
APLMEL,42,S,PA,BLBA,PE,CLLO,2023-11-21,2023-11-27,BLB|PA,CLL|PE,BLB,CLL
APLMEL,42,S,US,MMIL,PA,BLBA,2023-11-13,2023-11-21,MIA|US,BLB|PA,MIA,BLB
APLMEL,45,AES,PA,BLBA,PE,CLLO,2024-03-26,2024-04-01,BLB|PA,CLL|PE,BLB,CLL
APLMEL,45,AES,PA,MANO,PA,BLBA,2024-03-24,2024-03-26,MIT|PA,BLB|PA,MIT,BLB
APLMEL,44,SB,PA,BLBA,PE,CLLO,2024-02-13,2024-02-19,BLB|PA,CLL|PE,BLB,CLL
APLMEL,38,S,CL,VARO,PE,CLLO,2023-06-01,2023-06-05,VAP|CL,CLL|PE,VAP,CLL
APLMEL,38,S,PE,CLLO,CL,VARO,2023-06-06,2023-06-10,CLL|PE,VAP|CL,CLL,VAP
APLMEL,38,SB,PA,BLBA,PE,CLLO,2023-05-30,2023-06-05,BLB|PA,CLL|PE,BLB,CLL
APLMEL,39,NB,PA,BLBA,PE,CLLO,2023-06-06,2023-06-13,BLB|PA,CLL|PE,BLB,CLL
APLMEL,39,NB,PE,CLLO,PA,BLBA,2023-06-14,2023-06-20,CLL|PE,BLB|PA,CLL,BLB
APLMEL,39,S,PA,BLBA,PE,CLLO,2023-07-11,2023-07-18,BLB|PA,CLL|PE,BLB,CLL
APLMEL,39,S,PE,CLLO,CL,VARO,2023-07-18,2023-07-22,CLL|PE,VAP|CL,CLL,VAP
APLMEL,39,S,US,MMIL,PA,BLBA,2023-07-03,2023-07-10,MIA|US,BLB|PA,MIA,BLB
APLMEL,40,NB,PA,BLBA,PE,CLLO,2023-06-20,2023-06-25,BLB|PA,CLL|PE,BLB,CLL
APLMEL,40,NB,PE,CLLO,PA,BLBA,2023-06-26,2023-07-01,CLL|PE,BLB|PA,CLL,BLB
APLMEL,40,S,PA,BLBA,PE,CLLO,2023-08-22,2023-08-28,BLB|PA,CLL|PE,BLB,CLL
APLMEL,40,S,PE,CLLO,CL,VARO,2023-08-28,2023-09-01,CLL|PE,VAP|CL,CLL,VAP
APLMEL,40,S,US,NWAK,US,MMIL,2023-08-10,2023-08-13,EWR|US,MIA|US,EWR,MIA
APLMEL,40,S,US,MMIL,PA,BLBA,2023-08-14,2023-08-21,MIA|US,BLB|PA,MIA,BLB
APLMEL,40,S,US,TASN,US,NWAK,2023-08-05,2023-08-09,TAC|US,EWR|US,TAC,EWR
APLMEL,40,N,CO,BVEA,PE,CLLO,2023-07-22,2023-07-26,BUN|CO,CLL|PE,BUN,CLL
APLMEL,40,N,PE,CLLO,CO,BVEA,2023-07-27,2023-07-31,CLL|PE,BUN|CO,CLL,BUN
APLMEL,41,NB,PA,BLBA,PE,CLLO,2023-08-31,2023-09-05,BLB|PA,CLL|PE,BLB,CLL
APLMEL,41,NB,PE,CLLO,PA,BLBA,2023-09-06,2023-09-11,CLL|PE,BLB|PA,CLL,BLB
APLMEL,41,S,CL,VARO,PE,CLLO,2023-10-05,2023-10-09,VAP|CL,CLL|PE,VAP,CLL
APLMEL,41,S,PE,CLLO,CL,VARO,2023-10-10,2023-10-13,CLL|PE,VAP|CL,CLL,VAP
APLMEL,44,NB,CR,SJOE,PE,CLLO,2024-01-11,2024-01-16,SJO|CR,CLL|PE,SJO,CLL
APLMEL,44,NB,PE,CLLO,CR,SJOE,2024-01-17,2024-01-22,CLL|PE,SJO|CR,CLL,SJO
APLMEL,46,NB,PA,BLBA,US,NWAK,2024-04-15,2024-04-22,BLB|PA,EWR|US,BLB,EWR
APLMEL,46,NB,PE,CLLO,PA,BLBA,2024-04-09,2024-04-14,CLL|PE,BLB|PA,CLL,BLB
APLMEL,46,NB,US,NWAK,PE,CLLO,2024-03-25,2024-04-08,EWR|US,CLL|PE,EWR,CLL
APLMEL,46,N,PA,MANO,US,NYOK,2024-04-16,2024-04-23,MIT|PA,NYC|US,MIT,NYC
APLMEL,46,N,PE,CLLO,PA,MANO,2024-04-09,2024-04-15,CLL|PE,MIT|PA,CLL,MIT
APLMEL,46,N,US,NYOK,PE,CLLO,2024-04-03,2024-04-08,NYC|US,CLL|PE,NYC,CLL
APLMEL,41,S,CO,BVEA,PE,CLLO,2023-10-04,2023-10-09,BUN|CO,CLL|PE,BUN,CLL
APLMEL,48,N,CL,VARO,PE,CLLO,2023-11-26,2023-11-30,VAP|CL,CLL|PE,VAP,CLL
APLMEL,38,SB,CO,BVEA,PE,CLLO,2023-05-31,2023-06-03,BUN|CO,CLL|PE,BUN,CLL
APLSHA,43,S LUE,PA,CLON1,PE,CLLO,2023-05-23,2023-05-28,ONX|PA,CLL|PE,ONX,CLL
APLSHA,43,S LUE,PE,CLLO,CL,VARO,2023-05-29,2023-06-02,CLL|PE,VAP|CL,CLL,VAP
APLSHA,44,S,CL,VARO,PE,CLLO,2023-07-09,2023-07-10,VAP|CL,CLL|PE,VAP,CLL
APLSHA,44,S,PE,CLLO,CL,VARO,2023-07-10,2023-07-14,CLL|PE,VAP|CL,CLL,VAP
APLSHA,48,S,PA,MANO,PE,CLLO,2023-12-25,2024-01-01,MIT|PA,CLL|PE,MIT,CLL
APLSHA,49,E,PA,BLBA,PE,CLLO,2024-02-06,2024-02-12,BLB|PA,CLL|PE,BLB,CLL
APLSHA,50,AES,PA,BLBA,PE,CLLO,2024-03-19,2024-03-25,BLB|PA,CLL|PE,BLB,CLL
APLSHA,50,S,US,MMIL,PE,CLLO,2024-03-13,2024-03-25,MIA|US,CLL|PE,MIA,CLL
APLSHA,50,USA,US,MMIL,PA,BLBA,2024-03-13,2024-03-17,MIA|US,BLB|PA,MIA,BLB
APLSHA,47,N,CL,VARO,PE,CLLO,2023-10-10,2023-10-14,VAP|CL,CLL|PE,VAP,CLL
APLSHA,48,E,CL,VARO,PE,CLLO,2023-11-25,2023-11-29,VAP|CL,CLL|PE,VAP,CLL
APLSHA,39,SB,PA,BLBA,PE,CLLO,2023-05-23,2023-05-29,BLB|PA,CLL|PE,BLB,CLL
APLSHA,44,NB,PA,BLBA,PE,CLLO,2023-05-24,2023-06-06,BLB|PA,CLL|PE,BLB,CLL
APLSHA,44,NB,PE,CLLO,PA,BLBA,2023-06-07,2023-06-13,CLL|PE,BLB|PA,CLL,BLB
APLSHA,44,S,PA,BLBA,PE,CLLO,2023-07-04,2023-07-10,BLB|PA,CLL|PE,BLB,CLL
APLSHA,44,S,PA,MANO,PA,BLBA,2023-07-02,2023-07-04,MIT|PA,BLB|PA,MIT,BLB
APLSHA,45,S,PA,BLBA,PE,CLLO,2023-08-15,2023-08-21,BLB|PA,CLL|PE,BLB,CLL
APLSHA,45,S,PE,CLLO,CL,VARO,2023-08-21,2023-08-25,CLL|PE,VAP|CL,CLL,VAP
APLSHA,45,S,US,PERS,PA,BLBA,2023-08-07,2023-08-14,PEF|US,BLB|PA,PEF,BLB
APLSHA,45,N,CO,BVEA,PE,CLLO,2023-07-15,2023-07-19,BUN|CO,CLL|PE,BUN,CLL
APLSHA,45,N,PE,CLLO,CO,BVEA,2023-07-20,2023-07-24,CLL|PE,BUN|CO,CLL,BUN
APLSHA,46,NB,PA,BLBA,PE,CLLO,2023-08-24,2023-08-29,BLB|PA,CLL|PE,BLB,CLL
APLSHA,46,NB,PE,CLLO,PA,BLBA,2023-08-30,2023-09-04,CLL|PE,BLB|PA,CLL,BLB
APLSHA,46,S,CL,VARO,PE,CLLO,2023-09-28,2023-10-02,VAP|CL,CLL|PE,VAP,CLL
APLSHA,46,S,PE,CLLO,CL,VARO,2023-10-02,2023-10-06,CLL|PE,VAP|CL,CLL,VAP
APLSHA,46,S,PA,BLBA,PE,CLLO,2023-09-26,2023-10-02,BLB|PA,CLL|PE,BLB,CLL
APLSHA,46,S,PA,MANO,PA,BLBA,2023-09-24,2023-09-26,MIT|PA,BLB|PA,MIT,BLB
APLSHA,46,S,US,MMIL,PA,MANO,2023-09-18,2023-09-23,MIA|US,MIT|PA,MIA,MIT
APLSHA,47,NB,PA,BLBA,PE,CLLO,2023-10-05,2023-10-10,BLB|PA,CLL|PE,BLB,CLL
APLSHA,47,NB,PE,CLLO,PA,BLBA,2023-10-11,2023-10-16,CLL|PE,BLB|PA,CLL,BLB
APLSHA,50,NB,PA,BLBA,PE,CLLO,2024-02-15,2024-02-20,BLB|PA,CLL|PE,BLB,CLL
APLSHA,50,NB,PE,CLLO,PA,BLBA,2024-02-21,2024-02-26,CLL|PE,BLB|PA,CLL,BLB
APLSHA,50,N,PE,CLLO,US,NYOK,2024-02-23,2024-03-05,CLL|PE,NYC|US,CLL,NYC
APLSHA,50,N,US,NYOK,PE,CLLO,2024-02-05,2024-02-19,NYC|US,CLL|PE,NYC,CLL
APLSHA,51,NB,PA,BLBA,US,NWAK,2024-04-08,2024-04-15,BLB|PA,EWR|US,BLB,EWR
APLSHA,51,NB,PE,CLLO,PA,BLBA,2024-04-02,2024-04-07,CLL|PE,BLB|PA,CLL,BLB
APLSHA,51,NB,US,NWAK,PE,CLLO,2024-03-22,2024-04-01,EWR|US,CLL|PE,EWR,CLL
APLSHA,51,N,PA,MANO,US,NYOK,2024-04-09,2024-04-15,MIT|PA,NYC|US,MIT,NYC
APLSHA,51,N,PE,CLLO,PA,MANO,2024-04-02,2024-04-08,CLL|PE,MIT|PA,CLL,MIT
APLSHA,51,N,US,NYOK,PE,CLLO,2024-03-17,2024-04-01,NYC|US,CLL|PE,NYC,CLL
APLSHA,47,N,CL,VARO,PE,CLLO,2023-11-19,2023-11-20,VAP|CL,CLL|PE,VAP,CLL
APLSHA,47,N,PA,BLBA,CL,VARO,2023-11-14,2023-11-19,BLB|PA,VAP|CL,BLB,VAP
APLXX,66,P,TW,KLUG,PE,CLLO,2024-03-31,2024-05-04,KEL|TW,CLL|PE,KEL,CLL
APLXXX,517,E,PA,BLBA,PE,CLLO,2024-06-21,2024-07-05,BLB|PA,CLL|PE,BLB,CLL
ARIA,208,N,CL,VARO,PE,CLLO,2024-01-24,2024-01-29,VAP|CL,CLL|PE,VAP,CLL
ASCA,7,S,US,PERS,PE,CLLO,2022-07-12,2022-07-22,PEF|US,CLL|PE,PEF,CLL
ASCA,8,S,US,PERS,PE,CLLO,2022-08-24,2022-09-02,PEF|US,CLL|PE,PEF,CLL
ASCA,9,SB,US,PERS,PE,CLLO,2022-10-04,2022-10-14,PEF|US,CLL|PE,PEF,CLL
ASCA,11,SB,US,PERS,PE,CLLO,2022-12-27,2023-01-06,PEF|US,CLL|PE,PEF,CLL
ASCA,10,N,US,PERS,PE,CLLO,2022-11-15,2022-11-25,PEF|US,CLL|PE,PEF,CLL
ASCA,8,N,PE,CLLO,CO,BVEA,2022-08-04,2022-08-09,CLL|PE,BUN|CO,CLL,BUN
ASCA,8,N,US,NYOK,PE,CLLO,2022-07-17,2022-08-03,NYC|US,CLL|PE,NYC,CLL
ASCA,8,N,PE,CLLO,US,NYOK,2022-08-04,2022-08-19,CLL|PE,NYC|US,CLL,NYC
ASCA,8,N,US,NYOK,PE,CLLO,2022-07-17,2022-08-02,NYC|US,CLL|PE,NYC,CLL
ASCA,11,N,PE,CLLO,US,NYOK,2022-12-06,2023-01-03,CLL|PE,NYC|US,CLL,NYC
ASCA,11,N,US,NYOK,PE,CLLO,2022-11-08,2022-12-05,NYC|US,CLL|PE,NYC,CLL
ASCA,10,N,PE,CLLO,US,NYOK,2022-10-27,2022-11-09,CLL|PE,NYC|US,CLL,NYC
ASCA,10,N,US,NYOK,PE,CLLO,2022-10-11,2022-10-26,NYC|US,CLL|PE,NYC,CLL
ASCA,11,N,PE,CLLO,US,NYOK,2022-12-08,2022-12-21,CLL|PE,NYC|US,CLL,NYC
ASCA,11,N,US,NYOK,PE,CLLO,2022-11-24,2022-12-07,NYC|US,CLL|PE,NYC,CLL
ASCA,8,NB,PE,CLLO,US,NYOK,2022-08-04,2022-08-18,CLL|PE,NYC|US,CLL,NYC
ASCA,8,NB,US,NYOK,PE,CLLO,2022-07-20,2022-08-03,NYC|US,CLL|PE,NYC,CLL
BACH,3132,N,CL,VARO,PE,CLLO,2022-09-07,2022-09-10,VAP|CL,CLL|PE,VAP,CLL
BACH,3132,S,PA,MANO,PE,CLLO,2022-08-27,2022-09-01,MIT|PA,CLL|PE,MIT,CLL
BACH,3148,N,CL,VARO,PE,CLLO,2022-12-28,2022-12-31,VAP|CL,CLL|PE,VAP,CLL
BACH,515,N,DE,HBUG,PE,CLLO,2024-04-07,2024-05-07,HAM|DE,CLL|PE,HAM,CLL
BACH,515,N,PE,CLLO,DE,HBUG,2024-05-07,2024-05-31,CLL|PE,HAM|DE,CLL,HAM
BACH,1412,N,CL,VARO,PE,CLLO,2023-04-19,2023-04-22,VAP|CL,CLL|PE,VAP,CLL
BACH,3140,N,CL,VARO,PE,CLLO,2022-11-02,2022-11-05,VAP|CL,CLL|PE,VAP,CLL
BACH,3140,S,PA,MANO,PE,CLLO,2022-10-23,2022-10-27,MIT|PA,CLL|PE,MIT,CLL
BACH,3148,S,NL,RERM,PE,CLLO,2022-11-26,2022-12-23,RTM|NL,CLL|PE,RTM,CLL
BACH,332,N,DE,HBUG,PE,CLLO,2022-08-21,2022-09-10,HAM|DE,CLL|PE,HAM,CLL
BACH,332,N,PE,CLLO,DE,HBUG,2022-09-11,2022-09-30,CLL|PE,HAM|DE,CLL,HAM
BACH,348,S,CL,VARO,PE,CLLO,2022-12-16,2022-12-22,VAP|CL,CLL|PE,VAP,CLL
BACH,348,S,PE,CLLO,CL,VARO,2022-12-23,2022-12-26,CLL|PE,VAP|CL,CLL,VAP
BACH,404,S,NL,RERM,PE,CLLO,2023-01-25,2023-02-16,RTM|NL,CLL|PE,RTM,CLL
BACH,4101,N,CL,VARO,PE,CLLO,2023-02-22,2023-02-25,VAP|CL,CLL|PE,VAP,CLL
BACH,4104,NB,BE,AWEP,PE,CLLO,2023-01-28,2023-02-23,ANR|BE,CLL|PE,ANR,CLL
BACH,4104,NB,PE,CLLO,BE,AWEP,2023-02-26,2023-03-22,CLL|PE,ANR|BE,CLL,ANR
BACH,4112,N,ES,VENA2,PE,CLLO,2023-03-26,2023-04-22,VLC|ES,CLL|PE,VLC,CLL
BACH,4112,N,PE,CLLO,ES,VENA2,2023-04-24,2023-05-23,CLL|PE,VLC|ES,CLL,VLC
BACH,412,S,NL,RERM,PE,CLLO,2023-03-22,2023-04-13,RTM|NL,CLL|PE,RTM,CLL
BACH,4120,N,AR,BSAS,CL,VARO,2023-06-07,2023-06-13,BUE|AR,VAP|CL,BUE,VAP
BACH,4120,N,CL,VARO,PE,CLLO,2023-06-14,2023-06-18,VAP|CL,CLL|PE,VAP,CLL
BACH,4120,N,DE,HBUG,PE,CLLO,2023-05-15,2023-06-18,HAM|DE,CLL|PE,HAM,CLL
BACH,4120,N,PE,CLLO,DE,HBUG,2023-06-18,2023-07-21,CLL|PE,HAM|DE,CLL,HAM
BACH,420,N,ES,BELA,PE,CLLO,2023-05-15,2023-06-18,BCN|ES,CLL|PE,BCN,CLL
BACH,420,N,PE,CLLO,ES,BELA,2023-06-18,2023-07-21,CLL|PE,BCN|ES,CLL,BCN
BACH,420,S,NL,RERM,PE,CLLO,2023-05-17,2023-06-08,RTM|NL,CLL|PE,RTM,CLL
BACH,428,S,NL,RERM,PE,CLLO,2023-07-12,2023-08-03,RTM|NL,CLL|PE,RTM,CLL
BACH,3140,S,NL,RERM,PE,CLLO,2022-10-01,2022-10-28,RTM|NL,CLL|PE,RTM,CLL
BACH,420,S,CL,VARO,PA,CLON1,2023-06-17,2023-06-21,VAP|CL,ONX|PA,VAP,ONX
BACH,420,S,PA,CLON1,PE,CLLO,2023-05-30,2023-06-04,ONX|PA,CLL|PE,ONX,CLL
BACH,420,S,PE,CLLO,CL,VARO,2023-06-10,2023-06-16,CLL|PE,VAP|CL,CLL,VAP
BACH,866,N,NL,RERM,ES,BELA,2022-10-01,2022-10-10,RTM|NL,BCN|ES,RTM,BCN
BACH,866,N,PA,MANO,PE,CLLO,2022-09-05,2022-09-10,MIT|PA,CLL|PE,MIT,CLL
BACH,866,N,PE,CLLO,NL,RERM,2022-09-11,2022-09-30,CLL|PE,RTM|NL,CLL,RTM
BACH,865,S,ES,VENA2,PE,CLLO,2022-07-26,2022-09-01,VLC|ES,CLL|PE,VLC,CLL
BARR,165,N,BR,SNTS,PE,CLLO,2024-02-15,2024-03-02,SSZ|BR,CLL|PE,SSZ,CLL
BAURA,3129,N,CL,VARO,PE,CLLO,2022-08-17,2022-08-20,VAP|CL,CLL|PE,VAP,CLL
BAURA,3129,S,NL,RERM,PA,MANO,2022-07-22,2022-08-01,RTM|NL,MIT|PA,RTM,MIT
BAURA,3129,S,PA,MANO,PE,CLLO,2022-08-07,2022-08-11,MIT|PA,CLL|PE,MIT,CLL
BAURA,3137,N,CL,VARO,PE,CLLO,2022-10-12,2022-10-15,VAP|CL,CLL|PE,VAP,CLL
BAURA,3137,S,PA,MANO,PE,CLLO,2022-10-02,2022-10-06,MIT|PA,CLL|PE,MIT,CLL
BAURA,3145,N,CL,VARO,PE,CLLO,2022-12-07,2022-12-10,VAP|CL,CLL|PE,VAP,CLL
BAURA,3145,S,BE,AWEP,PA,MANO,2022-11-11,2022-11-27,ANR|BE,MIT|PA,ANR,MIT
BAURA,3145,S,NL,RERM,BE,AWEP,2022-11-05,2022-11-11,RTM|NL,ANR|BE,RTM,ANR
BAURA,3145,S,PA,MANO,PE,CLLO,2022-11-27,2022-12-01,MIT|PA,CLL|PE,MIT,CLL
BAURA,337,S,CL,VARO,PE,CLLO,2022-09-30,2022-10-06,VAP|CL,CLL|PE,VAP,CLL
BAURA,337,S,PE,CLLO,CL,VARO,2022-10-07,2022-10-13,CLL|PE,VAP|CL,CLL,VAP
BAURA,345,N,DE,HBUG,PE,CLLO,2022-12-07,2022-12-09,HAM|DE,CLL|PE,HAM,CLL
BAURA,345,N,PA,MANO,DE,HBUG,2022-12-16,2022-12-30,MIT|PA,HAM|DE,MIT,HAM
BAURA,345,N,PE,CLLO,PA,MANO,2022-12-10,2022-12-15,CLL|PE,MIT|PA,CLL,MIT
BAURA,401,S,CL,VARO,PE,CLLO,2023-01-20,2023-01-26,VAP|CL,CLL|PE,VAP,CLL
BAURA,401,S,PE,CLLO,CL,VARO,2023-01-27,2023-02-02,CLL|PE,VAP|CL,CLL,VAP
BAURA,876,N,NL,RERM,ES,BELA,2022-11-05,2022-11-13,RTM|NL,BCN|ES,RTM,BCN
BAURA,876,N,PA,MANO,PE,CLLO,2022-10-09,2022-10-14,MIT|PA,CLL|PE,MIT,CLL
BAURA,876,N,PE,CLLO,NL,RERM,2022-10-15,2022-11-04,CLL|PE,RTM|NL,CLL,RTM
BAURA,860,N,PA,MANO,PE,CLLO,2022-08-17,2022-08-20,MIT|PA,CLL|PE,MIT,CLL
BAURA,860,N,PE,CLLO,NL,RERM,2022-08-22,2022-09-10,CLL|PE,RTM|NL,CLL,RTM
BESC,7,WCS,IN,MNDA,PE,CLLO,2024-01-31,2024-03-21,MUN|IN,CLL|PE,MUN,CLL
BESC,3125,*,CL,VARO,PE,CLLO,2022-07-20,2022-07-23,VAP|CL,CLL|PE,VAP,CLL
BESC,3133,N,CL,VARO,PE,CLLO,2022-09-14,2022-09-17,VAP|CL,CLL|PE,VAP,CLL
BESC,333,S,US,PERS,PE,CLLO,2022-08-24,2022-09-08,PEF|US,CLL|PE,PEF,CLL
BESC,4121,N,AR,BSAS,CL,VARO,2023-06-11,2023-06-21,BUE|AR,VAP|CL,BUE,VAP
BESC,4121,N,CL,VARO,PE,CLLO,2023-06-21,2023-06-24,VAP|CL,CLL|PE,VAP,CLL
BESC,4121,S,BE,AWEP,PE,CLLO,2023-05-26,2023-06-15,ANR|BE,CLL|PE,ANR,CLL
BESC,4137,S,DE,HBUG,GB,LNDN,2023-09-11,2023-09-12,HAM|DE,LON|GB,HAM,LON
BESC,4137,S,GB,LNDN,PE,CLLO,2023-09-13,2023-10-05,LON|GB,CLL|PE,LON,CLL
BESC,429,N,CL,VARO,PE,CLLO,2023-08-16,2023-08-19,VAP|CL,CLL|PE,VAP,CLL
BESC,445,S,CL,VARO,PE,CLLO,2023-12-06,2023-12-09,VAP|CL,CLL|PE,VAP,CLL
BESC,453,E,CL,VARO,PE,CLLO,2024-01-31,2024-02-03,VAP|CL,CLL|PE,VAP,CLL
BESC,5109,N,CL,VARO,PE,CLLO,2024-03-26,2024-03-30,VAP|CL,CLL|PE,VAP,CLL
BESC,517,S,CL,VARO,PE,CLLO,2024-05-11,2024-05-16,VAP|CL,CLL|PE,VAP,CLL
BESC,517,S,PE,CLLO,CL,VARO,2024-05-17,2024-05-21,CLL|PE,VAP|CL,CLL,VAP
BESC,1437,N,CL,VARO,PE,CLLO,2023-10-11,2023-10-14,VAP|CL,CLL|PE,VAP,CLL
BESC,3141,N,CL,VARO,PE,CLLO,2022-11-09,2022-11-12,VAP|CL,CLL|PE,VAP,CLL
BESC,3141,S,PA,MANO,PE,CLLO,2022-10-30,2022-11-03,MIT|PA,CLL|PE,MIT,CLL
BESC,3149,N,CL,VARO,PE,CLLO,2023-01-04,2023-01-07,VAP|CL,CLL|PE,VAP,CLL
BESC,405,S,NL,RERM,PE,CLLO,2023-02-01,2023-02-23,RTM|NL,CLL|PE,RTM,CLL
BESC,405,N,JM,KGSN,PE,CLLO,2023-02-23,2023-03-04,KIN|JM,CLL|PE,KIN,CLL
BESC,405,N,PE,CLLO,JM,KGSN,2023-03-05,2023-03-23,CLL|PE,KIN|JM,CLL,KIN
BESC,4105,N,CL,VARO,PE,CLLO,2023-03-01,2023-03-04,VAP|CL,CLL|PE,VAP,CLL
BESC,4113,N,CL,VARO,PE,CLLO,2023-04-26,2023-04-29,VAP|CL,CLL|PE,VAP,CLL
BESC,4121,N,CA,TONO,PE,CLLO,2023-06-21,2023-06-25,TOR|CA,CLL|PE,TOR,CLL
BESC,4121,N,PE,CLLO,CA,TONO,2023-06-26,2023-07-10,CLL|PE,TOR|CA,CLL,TOR
BESC,4121,N,DE,HBUG,PE,CLLO,2023-05-31,2023-06-22,HAM|DE,CLL|PE,HAM,CLL
BESC,4121,N,PE,CLLO,DE,HBUG,2023-06-23,2023-07-17,CLL|PE,HAM|DE,CLL,HAM
BESC,4129,N,CL,VARO,PE,CLLO,2023-08-13,2023-08-19,VAP|CL,CLL|PE,VAP,CLL
BESC,4129,N,PE,CLLO,ES,BELA,2023-08-20,2023-09-22,CLL|PE,BCN|ES,CLL,BCN
BESC,413,S,NL,RERM,PE,CLLO,2023-03-29,2023-04-20,RTM|NL,CLL|PE,RTM,CLL
BESC,421,S,NL,RERM,PE,CLLO,2023-05-24,2023-06-15,RTM|NL,CLL|PE,RTM,CLL
BESC,429,S,NL,RERM,PE,CLLO,2023-07-19,2023-08-10,RTM|NL,CLL|PE,RTM,CLL
BESC,437,N,ES,VENA2,PE,CLLO,2023-09-11,2023-10-14,VLC|ES,CLL|PE,VLC,CLL
BESC,437,N,PE,CLLO,ES,VENA2,2023-10-15,2023-11-17,CLL|PE,VLC|ES,CLL,VLC
BESC,437,S,CL,VARO,PE,CLLO,2023-10-02,2023-10-05,VAP|CL,CLL|PE,VAP,CLL
BESC,437,S,PE,CLLO,CL,VARO,2023-10-06,2023-10-09,CLL|PE,VAP|CL,CLL,VAP
BESC,445,N,ES,BELA,PE,CLLO,2023-11-06,2023-12-09,BCN|ES,CLL|PE,BCN,CLL
BESC,445,N,PE,CLLO,ES,BELA,2023-12-10,2024-01-12,CLL|PE,BCN|ES,CLL,BCN
BESC,509,N,ES,VENA2,PE,CLLO,2024-03-04,2024-03-30,VLC|ES,CLL|PE,VLC,CLL
BESC,509,N,PE,CLLO,ES,VENA2,2024-03-31,2024-04-26,CLL|PE,VLC|ES,CLL,VLC
BESC,509,S,CL,VARO,PE,CLLO,2024-03-17,2024-03-21,VAP|CL,CLL|PE,VAP,CLL
BESC,509,S,PE,CLLO,CL,VARO,2024-03-22,2024-03-26,CLL|PE,VAP|CL,CLL,VAP
BESC,517,N,ES,VENA2,PE,CLLO,2024-04-27,2024-05-25,VLC|ES,CLL|PE,VLC,CLL
BESC,517,N,PE,CLLO,ES,VENA2,2024-05-26,2024-06-23,CLL|PE,VLC|ES,CLL,VLC
BESC,517,S,CL,VARO,PE,CLLO,2024-05-12,2024-05-16,VAP|CL,CLL|PE,VAP,CLL
BESC,525,S,CL,VARO,PE,CLLO,2024-07-07,2024-07-11,VAP|CL,CLL|PE,VAP,CLL
BESC,525,S,PE,CLLO,CL,VARO,2024-07-12,2024-07-16,CLL|PE,VAP|CL,CLL,VAP
BESC,3125,S,PA,MANO,PE,CLLO,2022-07-07,2022-07-13,MIT|PA,CLL|PE,MIT,CLL
BESC,3125,S,PE,CLLO,CL,VARO,2022-07-15,2022-07-19,CLL|PE,VAP|CL,CLL,VAP
BESC,3141,S,NL,RERM,PE,CLLO,2022-10-08,2022-11-04,RTM|NL,CLL|PE,RTM,CLL
BESC,333,N,DE,HBUG,PE,CLLO,2022-08-28,2022-09-17,HAM|DE,CLL|PE,HAM,CLL
BESC,333,N,PE,CLLO,DE,HBUG,2022-09-18,2022-10-08,CLL|PE,HAM|DE,CLL,HAM
BESC,852,N,PA,MANO,PE,CLLO,2022-07-19,2022-07-23,MIT|PA,CLL|PE,MIT,CLL
BESC,852,N,PE,CLLO,ES,BELA,2022-07-24,2022-08-21,CLL|PE,BCN|ES,CLL,BCN
BESC,852,N,PE,CLLO,NL,RERM,2022-07-24,2022-08-18,CLL|PE,RTM|NL,CLL,RTM
BESC,868,N,PA,MANO,PE,CLLO,2022-09-13,2022-09-17,MIT|PA,CLL|PE,MIT,CLL
BESC,868,N,PE,CLLO,NL,RERM,2022-09-18,2022-10-07,CLL|PE,RTM|NL,CLL,RTM
